concept1,concept2,textures,mse,range
frog,lion,"S0, M75, F75, P75, F102, F22",0.0019153454696334293,0.9618875052197661
frog,lion,"G22, P53, G51, S53, P102, M75",0.0012385185103740988,0.9717277605267157
frog,lion,"M51, F22, G22, G51, P24, P75",0.0013797345419646618,0.9283608388054858
frog,lion,"F24, G22, F75, P51, F0, M0",5.901144965575275e-4,0.9528336680854581
frog,lion,"M0, F53, P53, F102, F0, G51",0.001851184413250318,0.9587079342610048
frog,lion,"G53, G102, M102, P24, G75, S102",0.001251800660875426,0.9068335191253649
frog,lion,"G0, P22, G22, M102, S22, G51",0.0013187515780396521,0.8519369211697116
frog,lion,"G22, S0, P53, P102, F0, M51",0.001704760815503226,0.9819414055341488
frog,lion,"F51, P75, F53, M102, S0, F22",9.974854004876263e-4,0.9125020815977033
frog,lion,"S75, F22, F51, P102, F75, M102",0.0010574798725970205,0.9260713489125518
frog,lion,"M102, P0, F75, F22, G53, F102",0.0011479642879727075,0.9391505987860891
frog,lion,"G24, G53, S53, M102, P24, G51",0.0012650364984623345,0.8952393329430182
frog,lion,"M51, F0, G75, P24, G51, P22",0.0010948388558754399,0.9563180144465077
frog,lion,"S22, G102, G22, M102, P22, G24",0.0011817202616880317,0.876972139057375
frog,lion,"F75, M24, G102, F102, F24, P22",0.0013092582550877458,0.9614869406415011
frog,lion,"P0, G102, G24, M102, P53, S22",0.0010539721192368255,0.951837163065854
frog,lion,"P0, P51, M75, G75, G22, P53",0.0013662117602828412,0.962276044200278
frog,lion,"P102, G51, G24, G53, M75, P24",0.0013300569190480636,0.9520251904152449
frog,lion,"P53, F0, P0, M24, F22, F102",0.001696664224382497,0.961651337716953
frog,lion,"F22, M102, F75, S102, P53, F53",0.0013857486325425565,0.9607198783416238
frog,lion,"F0, G53, G22, P102, M51, P75",0.0015358394906395262,0.9799839283583966
frog,lion,"F102, G22, F24, P22, M22, P51",8.910579060744091e-4,0.9150804380424893
frog,lion,"F24, P22, P51, F102, G22, M53",8.190375314447327e-4,0.9075800874991662
frog,lion,"M102, G51, S102, G22, S0, P102",0.0017141676508903396,0.9447668154469284
frog,lion,"G0, S24, P0, S51, F51, G75",0.001445996289302105,0.8444618027871654
frog,lion,"G51, P53, M75, G24, S102, P0",0.0016903238108005316,0.978787646403521
frog,lion,"F24, G0, G102, P22, M53, F0",0.0012729951546358103,0.9639567168747226
frog,lion,"M51, P0, P53, G51, F102, G22",0.0012601676814153688,0.939917130531492
frog,lion,"M102, G24, S102, S22, G102, P24",0.001127283599907138,0.8907751777477391
frog,lion,"M24, F24, F51, G22, F0, P51",8.913352769781991e-4,0.9522951301680841
frog,lion,"F102, S51, F75, P102, M102, F22",0.0010114512500592513,0.9514624007544561
frog,lion,"S75, M102, F22, F102, F75, P53",0.00116480156799603,0.9565459677285251
frog,lion,"F102, F51, S24, F22, F0, G102",0.00139403866394443,0.8985719864805028
frog,lion,"M51, S22, F51, F22, P22, F102",0.001481807084716618,0.9556909879854818
frog,lion,"F51, F0, F24, G51, G102, M53",0.0011433322380678833,0.9593951749930557
frog,lion,"P75, G24, G75, S53, G51, M102",0.001217899346901898,0.9319195479581477
frog,lion,"M75, S0, P53, G102, G24, P102",0.001259911965351473,0.9684477480369748
frog,lion,"S22, G0, P53, S24, S75, F22",0.001359447587751472,0.8671652887373003
frog,lion,"F22, F51, S75, F102, M102, P53",0.0012641019687453763,0.9415111547175918
frog,lion,"G75, S102, P53, G102, G51, M102",0.0014840765725352126,0.9577549190249968
frog,lion,"P53, G22, P0, M51, F0, S22",0.0012282555736753387,0.986260868727334
frog,lion,"M51, G51, F22, P53, P102, G22",0.0012789957872158392,0.9309423056177817
frog,lion,"P0, S22, P53, G24, M75, G51",0.0010086350723291706,0.968857385550364
frog,lion,"G0, G75, P24, F22, S24, S53",0.0015835791638351012,0.829941219127488
frog,lion,"F22, M102, G22, M75, F75, M22",0.0016746856811874376,0.8890327165604998
frog,lion,"M0, F102, F0, G102, F51, P102",0.0015503218706794679,0.9471406020573928
frog,lion,"S102, M102, S22, P0, G102, G24",0.0011264688433243182,0.8907751777477391
frog,lion,"P51, G24, P53, M75, G0, G102",0.0015264698646003795,0.8753885259111044
frog,lion,"M102, G53, P0, G24, S0, G51",0.0010425652036890453,0.9187517305433842
frog,lion,"S22, M51, F51, F53, F0, F22",8.676925055379976e-4,0.9351199478888983
frog,lion,"F53, M102, P0, F22, F75, S22",0.00153748802314472,0.9469168396512597
frog,lion,"F102, F75, M102, F22, P53, S51",0.0011292756990552589,0.9514624007544561
frog,lion,"P0, G53, M102, G0, S22, G51",0.001873080851859864,0.9340062916477017
frog,lion,"F75, P24, F51, M102, S22, F22",0.0015977404503815227,0.9058274765189618
frog,lion,"P24, F22, M102, F51, S102, F53",0.0012067691291199553,0.9144992809177823
frog,lion,"G102, P24, S22, G24, S102, M102",0.001127283599907138,0.8907751777477391
frog,lion,"P53, M102, G102, S102, S22, G24",0.001382637131394729,0.8907751777477391
frog,lion,"S0, P102, S24, F53, S75, G0",0.0015583829482708964,0.8319772698866962
frog,lion,"M53, M0, P75, M22, M51, F75",0.0016242776142506357,0.9406170922681882
frog,lion,"F75, P75, F22, M102, S51, F53",0.0012740784124949376,0.9620771450707808
frog,lion,"F22, G0, G53, S24, S75, P0",0.0015271392947649486,0.8671652887373003
frog,lion,"G51, P22, F51, M24, F24, F102",0.0010570831551559722,0.9479800830461688
frog,lion,"P22, G0, G53, G22, G51, M102",0.0014136274641808986,0.8547854246208657
frog,lion,"G75, F22, G0, S24, S102, P0",0.0016971338397980896,0.824642541159598
frog,lion,"P51, M102, M0, F102, F0, P75",0.0014125529938231727,0.9095417909172302
frog,lion,"S24, F102, P51, F0, F24, M102",9.455162950365302e-4,0.9461171193168412
frog,lion,"M53, F24, G22, F0, P51, F51",8.183453077995796e-4,0.9439103110796191
frog,lion,"F51, S53, M102, F53, F22, P75",0.0010150979435607755,0.9171257986104593
frog,lion,"F24, P22, F53, M22, G51, F102",0.001406050097124166,0.9568323988808548
frog,lion,"M102, S0, S22, G51, G102, P24",0.0016099604759714393,0.9557577197049177
frog,lion,"P22, M22, F53, F51, F24, G102",0.001131263099631522,0.9246637413457693
frog,lion,"G22, P24, F22, S51, G53, S24",0.0014432166147306503,0.8628936544951185
frog,lion,"F22, G102, P24, F0, M22, P102",0.0014890205013831034,0.9569336530555289
frog,lion,"F51, M75, P51, M0, F24, F0",0.0014438982802525424,0.9095417909172302
frog,lion,"P22, M102, M53, F24, P53, P0",0.0012389255885147258,0.943238653341565
frog,lion,"G51, S102, S22, G102, M102, P0",0.0013113619388522375,0.9577549190249968
frog,lion,"F51, P102, M102, F53, S102, F22",9.330528984954398e-4,0.9144992809177823
frog,lion,"F102, F51, M102, P102, F22, S75",0.0011975505468166975,0.9415111547175918
frog,lion,"G51, S53, G24, G53, M102, P24",0.0012650364984623345,0.8952393329430182
frog,lion,"M102, F51, P75, F53, F22, G53",0.001218767072932802,0.9035447456785723
frog,lion,"P102, F75, M102, F51, F22, S0",9.330795475099052e-4,0.9176333158892468
frog,lion,"G102, S0, P53, F0, M51, P102",0.001595650666623456,0.9819414055341488
frog,lion,"M102, P53, S0, S53, G51, G22",0.0013244615005762552,0.9399109419578839
frog,lion,"M102, G75, P75, S53, G53, G102",0.001161738125299737,0.9094600368180419
frog,lion,"P51, M75, G75, P0, G22, P24",0.0012892627921638788,0.9328781080870925
frog,lion,"G51, G24, M51, F0, P53, P22",0.0010631127840673112,0.9522499002738726
frog,lion,"F22, G53, S53, G0, P0, S24",0.0016232696615769045,0.8561144807164782
frog,lion,"G24, G53, M102, P75, S102, G51",0.001127413942019686,0.9005697026104924
frog,lion,"G0, S24, S51, F51, P75, S22",0.0016119428059876216,0.8444618027871654
frog,lion,"P53, S51, G22, M75, G102, P24",0.001141694679117621,0.9525162929321166
frog,lion,"F0, F75, F51, S53, F22, M51",0.001092515445020227,0.9465968143713118
frog,lion,"S22, S75, G0, S24, F22, P53",0.001359447587751472,0.8671652887373003
frog,lion,"G75, P53, S22, M102, S53, G102",0.0011975477370376828,0.9297405406145587
frog,lion,"M102, S53, F53, F75, P75, F22",0.0012713352653567873,0.9633463960343007
frog,lion,"M51, G0, G51, G22, P51, F0",0.0013054384042484061,0.9340133573014001
frog,lion,"G22, S22, P102, M102, P0, G0",0.0013322549682315526,0.9420501664969063
frog,lion,"F102, P102, F22, F51, S22, M102",0.001435167318943829,0.9212672823240018
frog,lion,"G22, F0, P51, M0, F24, F51",9.008407695576201e-4,0.9528336680854581
frog,lion,"M102, G22, P22, M75, F22, M51",0.0016613862251040965,0.8444884462514937
frog,lion,"F22, M51, F0, F51, S22, F53",8.676925055379976e-4,0.9351199478888983
frog,lion,"F0, G24, P22, P0, G102, M51",0.001341860296630006,0.9522499002738726
frog,lion,"M51, P0, P102, G24, F24, P22",0.0017859274247902831,0.9685791780000973
frog,lion,"G51, M75, G53, P53, P24, G24",0.001120468227508198,0.9438247672161746
frog,lion,"G53, M51, F0, P24, G22, P53",0.0011412709019959877,0.9602756504204656
frog,lion,"S24, S53, F22, S51, P24, G0",0.0011963899806509285,0.9011355316657312
frog,lion,"G75, P102, S102, G102, M102, G53",0.0011879924711714032,0.9068335191253649
frog,lion,"F53, F24, M22, P22, F51, G51",0.0011421050847139872,0.9262219797024404
frog,lion,"S75, P53, G75, F22, S24, G0",0.0011797552181890283,0.8671652887373003
frog,lion,"M51, G22, F0, P51, G75, P53",0.0013182411861169727,0.9493835495241242
frog,lion,"G22, M0, P51, F102, F24, P22",9.394715081876896e-4,0.9165034445050053
frog,lion,"M102, S22, G102, P0, S0, G75",0.0012698213596544375,0.9251168236018027
frog,lion,"G102, S22, G24, P0, P102, M102",0.0012772459396681803,0.9420501664969063
frog,lion,"M102, F22, P0, F53, F51, S102",9.649037855345102e-4,0.9144992809177823
frog,lion,"P53, M102, F0, P0, M53, F102",0.0017327595209848104,0.943238653341565
frog,lion,"F0, M51, F22, F75, S51, F51",0.001118696390245764,0.9458279919841338
frog,lion,"F51, G0, S51, S24, S0, P75",0.001435365204831614,0.8558344657818647
frog,lion,"P51, M102, F53, F22, P22, S75",0.0016175299894517605,0.9027000726614354
frog,lion,"G102, M51, G75, F0, P51, P75",0.0010628977188104807,0.9493835495241242
frog,lion,"P75, F51, M102, F53, F22, S22",0.0013798778994095358,0.9006962422274183
frog,lion,"G22, S24, S0, P75, G53, F22",0.0016092930937078233,0.8842505953296003
frog,lion,"G51, S22, G75, S0, P102, M102",0.0012671885088399654,0.9251168236018027
frog,lion,"P53, S0, G0, G22, M75, P0",0.0016243717838134795,0.977422572950685
frog,lion,"S24, G75, G0, P0, F22, S51",0.0011293133901780791,0.8628936544951185
frog,lion,"S53, M102, P75, F22, F53, F75",0.0012713352653567873,0.9633463960343007
frog,lion,"G51, S102, G24, S22, M102, P24",0.0011845000461144517,0.8907751777477391
frog,lion,"F22, P53, S51, F51, M102, F75",0.0010666379436244642,0.9209877819384829
frog,lion,"S0, M102, P24, G102, G53, G24",9.780418311490804e-4,0.9187517305433842
frog,lion,"F22, M102, S51, F102, P0, F75",0.0011046384319329547,0.9514624007544561
frog,lion,"G53, F53, M102, F102, P75, F22",0.0012986602825061778,0.9341551648569868
frog,lion,"F0, P53, G102, M0, F75, F51",0.0015503804221920527,0.9317007962523528
frog,lion,"M51, M102, P0, M53, F24, M75",0.0019302075051058313,0.8478099690615667
frog,lion,"S51, F22, M102, F75, P53, F51",0.0010666379436244642,0.9209877819384829
frog,lion,"S51, F51, P102, G0, S0, S24",0.0013626755002802012,0.8558344657818647
frog,lion,"M102, F75, S0, F102, F22, P0",0.0010075476569932306,0.94810793470522
frog,lion,"G51, F53, S24, P22, F51, F22",0.0013955057560243625,0.8780009463839193
frog,lion,"M102, F24, F0, S51, P51, F22",9.38483121287794e-4,0.9339467292678192
frog,lion,"P22, F53, M102, P51, S0, F22",0.001395073062072498,0.8942620396381302
frog,lion,"F53, F0, S53, F24, M51, F102",0.0014809265014007406,0.9720759992581828
frog,lion,"S75, F0, P51, F24, F22, M102",6.941032976023111e-4,0.9390302962418882
frog,lion,"F0, F24, F75, S51, M75, F51",0.0013058272437852791,0.9335780387129708
frog,lion,"M75, G24, P53, P75, G102, G53",0.0010988342799515328,0.9548477420722493
frog,lion,"S102, G51, G22, M102, P53, S75",0.0014049549244572429,0.9289870737224037
frog,lion,"G75, G102, P24, M102, G53, S53",0.0012102023529414134,0.9094600368180419
frog,lion,"F51, F22, F0, M51, G75, F53",0.0010670503089985025,0.9312933679032444
frog,lion,"F75, F51, P75, M102, F22, S24",0.0016068726266210752,0.9331581719875048
frog,lion,"S0, G53, G24, G102, M102, P75",9.296403129287229e-4,0.9187517305433842
frog,lion,"M51, P24, P22, G0, F0, G22",0.0010802597471111339,0.9409478222237836
frog,lion,"F0, M51, P24, P102, G22, G75",9.221732746597372e-4,0.9635632796130039
frog,lion,"G24, G102, P102, M102, S22, P0",0.0012772459396681803,0.9420501664969063
frog,lion,"P75, S24, G0, S51, F22, S0",0.001055380324692606,0.8742663174898178
frog,lion,"S24, F51, P24, G0, S51, G75",0.0018158444233058097,0.8444618027871654
frog,lion,"M24, M75, F22, G102, M102, M53",0.001742829864171005,0.8815933240924217
frog,lion,"S53, S22, P102, G102, G24, M102",0.0011034137553025203,0.893401695440416
frog,lion,"M102, G51, P24, S22, S75, G102",0.0015330458289602525,0.9641957527282228
frog,lion,"P22, F24, M24, F0, F75, G22",8.04444962812665e-4,0.9592295950904676
frog,lion,"P102, S22, G102, P24, F0, M51",0.0012350635876364755,0.9673898595986579
frog,lion,"F22, S0, P75, F75, F102, M102",0.0010655057792707014,0.94810793470522
frog,lion,"P24, G51, G53, M51, P0, F0",0.0012961171864042421,0.9579491466350265
frog,lion,"P53, G102, G51, M102, S53, G53",0.0014166087047990418,0.9603814367176737
frog,lion,"P22, F51, P51, P75, M102, M22",0.0018082438082512443,0.8690585483880804
frog,lion,"S22, P102, M102, G102, S102, G75",0.0010469716458220862,0.9271140229218817
frog,lion,"P53, G102, P75, F22, M51, G22",0.001296863336532579,0.9238686730598202
frog,lion,"M0, F24, P51, P22, G22, F53",9.87796944923337e-4,0.9165034445050053
frog,lion,"G51, G75, F0, P51, P53, M51",0.0012860890919535412,0.9493835495241242
frog,lion,"F102, P22, M53, F24, G22, P51",8.190375314447327e-4,0.9075800874991662
frog,lion,"M51, F102, F22, F75, F0, S22",0.0011607989075982112,0.970725800996415
frog,lion,"F0, F22, F75, F102, M51, S0",0.001215105925967575,0.9753811627169401
frog,lion,"F0, M51, S102, P53, G51, P75",0.0018076138185004634,0.9755255331156752
frog,lion,"P51, F0, M53, G22, P22, F53",0.0016443486507950018,0.9508447760020026
frog,lion,"F53, F51, M102, M51, F24, G75",0.0013615776738873258,0.9312933679032444
frog,lion,"F24, P53, M102, M0, P0, F0",0.0011756596604689884,0.962708911077666
frog,lion,"M51, G75, P53, F0, P0, G22",0.0011044203763917037,0.98243428874168
frog,lion,"G51, P53, P75, G22, S75, M75",0.0010128773216650658,0.9672576345142863
frog,lion,"G53, G75, M75, P53, P24, G102",0.0014787622537762867,0.9438247672161746
frog,lion,"S102, G53, M102, G51, P24, G75",0.0013976914821954292,0.9068335191253649
frog,lion,"G102, F51, F24, P24, F102, M22",0.0016385570658753541,0.9452347814423528
frog,lion,"S22, G75, F0, G0, S24, F22",0.0013892236937152961,0.8906156883880187
frog,lion,"G24, F0, G75, S102, G102, M102",0.0017781988478280922,0.9292930302654707
frog,lion,"G22, F0, P51, P102, M51, G75",0.001307308839321005,0.9493835495241242
frog,lion,"P75, M0, M102, F102, F0, P51",0.0014125529938231727,0.9095417909172302
frog,lion,"P53, G51, G24, G53, P0, M102",9.476999551803201e-4,0.954685666517008
frog,lion,"F75, M75, S102, F53, F22, P102",0.0018141933854052168,0.9738673229889268
frog,lion,"F51, P51, M24, P24, F0, M102",0.0010523563817393037,0.9081329421639601
frog,lion,"S102, G51, G22, S0, P53, M102",0.0014373651437659001,0.9447668154469284
frog,lion,"F22, M51, F51, F0, S51, F102",0.001167546473657511,0.9612677977891738
frog,lion,"F0, P102, M51, G22, P22, G0",9.43164600552197e-4,0.9409478222237836
frog,lion,"G53, M75, G24, G102, P102, P75",0.0013659155661690198,0.9635330451541056
frog,lion,"F51, F0, M0, F75, P24, G51",0.0016678314830386421,0.9332287493741338
frog,lion,"G0, P24, S51, F22, S24, S0",9.959521527161147e-4,0.8742663174898178
frog,lion,"P53, G22, G51, P102, S75, M75",0.0010146725017308688,0.9743312670722477
frog,lion,"P102, G51, G75, F0, P22, M51",0.00138267370703468,0.9563180144465077
frog,lion,"S75, M75, P0, P53, G51, G22",0.0010672185100457276,0.983306091985958
frog,lion,"M102, F51, P75, F75, S53, F22",0.0010095941219187127,0.9222570329020028
frog,lion,"M102, S53, S22, G75, G102, P102",0.0010282795383101417,0.9297405406145587
frog,lion,"P24, G102, S102, M102, S22, G75",0.001107226801730768,0.9271140229218817
frog,lion,"F75, G24, M102, F51, F24, M51",0.0014367584740919278,0.9323564880221528
frog,lion,"P24, M75, P53, S75, G102, G22",0.0010305446900610283,0.9562346596582115
frog,lion,"S53, M102, F22, F24, P51, F0",9.474757588960378e-4,0.9352159802313391
frog,lion,"F75, F22, M102, P0, F51, S53",0.0010030512735341216,0.9222570329020028
frog,lion,"S22, P0, F22, S102, G0, S24",0.0016784715806974595,0.8429878206934691
frog,lion,"S102, F22, M102, F102, P53, F51",0.00123109606291892,0.9350703210143658
frog,lion,"F53, F22, M102, S0, F51, P53",0.001161729004433094,0.9125020815977033
frog,lion,"M22, F24, P51, F102, F51, G102",0.0015408692553258573,0.9452347814423528
frog,lion,"F75, F102, P53, F22, S75, M102",0.00116480156799603,0.9565459677285251
frog,lion,"G51, M75, G22, S75, P24, P53",9.703242269674344e-4,0.9562346596582115
frog,lion,"F22, M102, P24, M75, G24, F53",0.001634737179430941,0.8635909722693188
frog,lion,"M75, F24, S75, F0, F51, F53",0.001242295981365728,0.9321651711475223
frog,lion,"S0, M102, S22, G75, P0, G102",0.0012698213596544375,0.9251168236018027
frog,lion,"G0, M53, F24, P51, F0, G51",0.0011927218082071244,0.9570222519523391
frog,lion,"F24, G51, M53, P51, F0, G0",0.0011927218082071244,0.9570222519523391
frog,lion,"S102, S22, M102, G51, G102, P102",0.0012530798372074891,0.9577549190249968
frog,lion,"G102, G75, P53, S53, S22, M102",0.0011975477370376828,0.9297405406145587
frog,lion,"M51, F22, G22, G102, P75, P102",0.0014525721846468417,0.9325539761416766
frog,lion,"F24, G51, P22, M24, F51, F102",0.0010570831551559722,0.9479800830461688
frog,lion,"F51, P22, P51, M24, M75, F24",0.0013135881916912875,0.8718027185835073
frog,lion,"P22, M102, G51, S22, G24, G22",0.0012593057344469966,0.876972139057375
frog,lion,"M53, M102, F24, P0, F0, P102",0.0012882589032110678,0.9334516567726173
frog,lion,"S0, G24, G51, M102, G53, P75",9.928862872908323e-4,0.9187517305433842
frog,lion,"P24, M75, S22, P53, G24, G51",0.0012348617214067298,0.9417859532226176
frog,lion,"F0, F102, F22, G53, M51, F75",0.0011314565611242658,0.9718120150172931
frog,lion,"P102, S51, G75, G53, G51, M102",0.0014081753255508788,0.908190785854522
frog,lion,"G22, M51, P102, P24, G51, F22",0.0012823591902989867,0.9210461214028158
frog,lion,"M102, G75, S0, G102, P102, G53",0.00123683483004568,0.9187517305433842
frog,lion,"M102, G102, S53, P75, G53, G75",0.001161738125299737,0.9094600368180419
frog,lion,"G75, F0, P0, M51, P102, G22",0.0012135820003360614,0.9726472921727324
frog,lion,"P24, S22, M75, P0, G22, G24",0.0015808475518850605,0.9394594494371785
frog,lion,"F0, M22, F24, G22, P22, F53",8.162729847887673e-4,0.9583451265453257
frog,lion,"S75, G0, P75, G75, S24, F22",0.0010236522032836968,0.8671652887373003
frog,lion,"S24, P24, S0, S102, F22, G0",0.0010665348550969998,0.9082684809130654
frog,lion,"M102, G51, P102, S51, G53, G75",0.0014081753255508788,0.908190785854522
frog,lion,"F22, S102, S24, G24, P24, G0",0.001281216769719091,0.8490116662445564
frog,lion,"M102, P22, F24, F0, S51, F22",0.0010552658941181306,0.9408811941902027
frog,lion,"F102, F0, P53, G0, P22, M53",0.00167284676178426,0.9639567168747226
frog,lion,"S102, M102, G24, P24, S22, G51",0.0011845000461144517,0.8907751777477391
frog,lion,"M51, S22, G51, P102, P53, F0",0.001379645505245051,0.9772860438136237
frog,lion,"P75, M102, G102, S51, G75, S22",0.0011755865786534764,0.9284712896510388
frog,lion,"P75, F0, F51, M24, P51, M102",0.0011630626755521677,0.9081329421639601
frog,lion,"G24, M102, S0, G51, G53, P0",0.0010425652036890453,0.9187517305433842
frog,lion,"P0, G102, M102, S22, S53, G75",0.0012110481386079746,0.9297405406145587
frog,lion,"P53, G102, M51, G53, F0, P75",0.0012365353410638037,0.9712986252765403
frog,lion,"P102, M102, G22, G53, G24, P0",0.001466461412678981,0.9448986699480604
frog,lion,"S102, F75, P0, M102, F51, F22",9.42870492611568e-4,0.9196305152093258
frog,lion,"G0, S75, S51, F22, G75, P0",0.0015820574071750096,0.907222896851835
frog,lion,"M24, F0, F24, P22, F75, G22",8.04444962812665e-4,0.9592295950904676
frog,lion,"M53, P53, P0, F0, F24, G24",0.0012261487930135167,0.994557488176775
frog,lion,"P102, P0, P51, G24, M75, G22",0.0014197936745734335,0.9457317303199554
frog,lion,"F51, F53, F24, M75, S53, P22",0.0014054751653937193,0.9295616646019903
frog,lion,"P53, F75, S0, F22, F51, M102",0.0011545721003415534,0.9176333158892468
frog,lion,"M51, F53, F22, F0, F51, G53",8.484978286035345e-4,0.9362061619097763
frog,lion,"G51, F0, M22, P53, F51, F102",0.0014511372553905391,0.9467930197990239
frog,lion,"F0, F102, F51, G102, M0, P102",0.0015503218706794679,0.9471406020573928
frog,lion,"G22, F22, S22, P24, S51, S75",0.0015698627525652503,0.907222896851835
frog,lion,"F22, F51, M102, M53, F53, G0",0.0013074154827850592,0.9389320703314593
frog,lion,"F51, F22, F75, G51, S75, P22",0.0013583698713237446,0.8682958632221278
frog,lion,"M102, S51, G102, S53, P53, G22",0.0016036649156977209,0.9402603838922712
frog,lion,"F22, S22, F102, M102, F51, P0",0.001225299068096182,0.9212672823240018
frog,lion,"M102, F53, S75, F0, F22, P51",9.731383065814586e-4,0.9390302962418882
frog,lion,"F24, P22, F53, F51, M75, S53",0.0014054751653937193,0.9295616646019903
frog,lion,"F51, F22, S102, P0, M102, F75",9.42870492611568e-4,0.9196305152093258
frog,lion,"M102, F51, P51, M22, F0, P24",0.0011054199288214296,0.9053887719685332
frog,lion,"F22, F53, S53, M102, P0, F51",0.001025491428294799,0.9171257986104593
frog,lion,"P53, F0, M51, G102, P22, G24",0.001079709052885194,0.9522499002738726
frog,lion,"P75, M75, G24, S0, G102, P53",0.001284330578890529,0.9613741154790133
frog,lion,"S53, M102, G51, G24, P0, S22",0.0012712866178335338,0.893401695440416
frog,lion,"P22, G22, P53, M51, G0, P51",0.0011733154239932085,0.8976831337209472
frog,lion,"G53, M102, G51, P102, G75, S0",0.0013624171894612185,0.9187517305433842
frog,lion,"S75, G53, G0, F22, F0, S24",0.0017197338165282122,0.8671652887373003
frog,lion,"G102, M102, G24, P102, P0, S22",0.0012772459396681803,0.9420501664969063
frog,lion,"P24, G102, P53, M75, S22, G24",0.0012455440438484918,0.9417859532226176
frog,lion,"S51, F22, S75, P75, G0, G24",0.001510112722070316,0.907222896851835
frog,lion,"F0, M51, P51, G24, P24, G102",6.746023267329058e-4,0.9453154353514891
frog,lion,"S75, G53, P0, G22, G75, M102",0.0020011445894487223,0.9132743528285909
frog,lion,"S53, M102, F22, P102, F51, F75",9.451802614882273e-4,0.9222570329020028
frog,lion,"P24, G75, P75, M51, F0, G22",9.320070680132519e-4,0.9708779970156739
frog,lion,"F22, F53, S0, F102, M102, P75",0.001048930377465848,0.9431125007761177
frog,lion,"S53, S22, M75, P102, G75, G102",0.0018712832226253776,0.9421764066060897
frog,lion,"F24, M24, G51, F0, G102, F102",0.0013522164333533095,0.9706646810567997
frog,lion,"F22, F75, S51, P51, F0, M102",0.001070196718137486,0.9339467292678192
