concept1,concept2,textures,mse,range
comfort,speed,"S24, P0, M24, M22, S51, P22",0.001751263265847534,0.8801201752196314
comfort,speed,"S102, S24, M24, F0, P0, P22",0.0017402515850701676,0.8907755087516737
comfort,speed,"S24, S51, P22, P0, S53, M24",0.002687438486408741,0.9112652360696883
comfort,speed,"F51, M53, P102, S0, F75, P0",0.001823692790798983,0.84453870989658
comfort,speed,"S102, M22, P75, P0, M24, S0",0.0020294469909587,0.8975539008060128
comfort,speed,"P0, G75, F0, M0, M24, F75",0.0018341563598002735,0.8517592538365922
comfort,speed,"G102, S102, S75, M51, S0, P0",0.0015110795381167532,0.8600899996899071
comfort,speed,"M24, P0, F51, S0, F75, P102",0.0016939386323636795,0.868104761611657
comfort,speed,"S53, P0, G102, S0, M53, F75",0.001867463774410629,0.84453870989658
comfort,speed,"P0, M24, F51, F0, S53, P75",0.0019253230880967094,0.8560336207145022
comfort,speed,"M53, S0, G102, M102, P0, S102",0.0016101879575923668,0.8488110256367773
comfort,speed,"M24, P0, F0, F53, M102, G102",0.0019149744386887776,0.8762158268996498
comfort,speed,"F22, P0, P22, F102, S0, M53",0.00200676709255887,0.825815095308369
comfort,speed,"F51, S0, P0, M51, S75, P22",0.0017858616647254716,0.8914508954276582
comfort,speed,"F0, M24, P22, F51, P0, F22",0.001797711788925415,0.8548654194686308
comfort,speed,"M75, S75, G102, F24, P0, S0",0.001984805062210794,0.832784641776917
comfort,speed,"M53, G75, F75, M51, P0, S0",0.0019129161214637936,0.84453870989658
comfort,speed,"P0, G75, M102, S53, M24, F0",0.0017003640887744927,0.8727819993489002
comfort,speed,"P22, F0, M24, S22, P0, S24",0.0014398237074586247,0.8907755087516737
comfort,speed,"S0, F102, F75, S24, P0, P22",0.002337092564720846,0.862165147324318
comfort,speed,"M24, S0, G22, G24, P51, P0",0.0019235729683754652,0.9076573254838621
comfort,speed,"S75, P0, S0, S22, G102, F75",0.0016878129538265244,0.8804710325653529
comfort,speed,"M102, P102, F75, S0, M53, P0",0.0016491696370799125,0.84453870989658
comfort,speed,"F102, M24, S53, P0, F0, P75",0.0017796417470624353,0.8373366290958957
comfort,speed,"S0, M24, P102, P0, M22, M51",0.0017628619073551681,0.8522469749208949
comfort,speed,"M53, P0, S75, P75, M102, S0",0.002032117611272872,0.8803370494325938
comfort,speed,"F53, P0, M53, M24, G75, S51",0.0018713628747138447,0.89911528273033825
comfort,speed,"S75, F102, M51, P22, S0, P0",0.0016000757020922117,0.8611947667807976
comfort,speed,"M53, P0, M22, P102, S0, S22",0.0018351634868660396,0.8451661091665013
comfort,speed,"P0, F0, M24, G102, F24, S22",0.0016283559832004858,0.8633985591519223
comfort,speed,"G102, F0, P0, F53, M24, F102",0.0020439568703590964,0.8762158268996498
comfort,speed,"G0, G22, M24, P24, P0, S0",0.0014007753401814678,0.8749783088988435
comfort,speed,"M53, P22, P0, F0, M24, F22",0.0017902820249631156,0.8559344382765474
comfort,speed,"G75, S24, M24, M102, P0, F53",0.0017986343004417675,0.907441796817566
comfort,speed,"S75, P75, S24, F53, P0, M24",0.0015734847890328649,0.907441796817566
comfort,speed,"P75, P0, S24, M24, S102, M0",0.0016242910411517941,0.8819211952791263
comfort,speed,"P0, G102, F51, M24, F22, S51",0.002823607119890611,0.9144128616317121
comfort,speed,"P0, S0, M53, M22, P102, F51",0.0018154610165214493,0.8451661091665013
comfort,speed,"S24, P0, F0, M22, M24, P102",0.00173949794584118,0.8907755087516737
comfort,speed,"M102, P0, S102, S75, P22, S0",0.0016350802072791644,0.8593818361037123
comfort,speed,"S75, S0, G102, F22, F102, P0",0.0016175425740628164,0.8611947667807976
comfort,speed,"P22, S51, P0, S22, M24, S24",0.0016063856779862892,0.8801201752196314
comfort,speed,"P0, F102, M53, M102, P102, S0",0.0016505343247091885,0.8403833222202854
comfort,speed,"F0, M24, P0, P22, S22, S53",0.001414776539661386,0.8668234280956281
comfort,speed,"S0, F22, G102, M53, M22, P0",0.001881079753874742,0.8451661091665013
comfort,speed,"F102, S22, P0, P102, M24, S0",0.0020301472618585816,0.8697041465755174
comfort,speed,"F22, P0, S75, S0, M22, G102",0.0016281049451127498,0.8808297530456803
comfort,speed,"M75, P75, M24, S0, P0, S75",0.0015644065808162258,0.8429858715612437
comfort,speed,"M24, P0, S0, G53, G0, G75",0.001743752113763866,0.8651862008887568
comfort,speed,"S102, F22, P102, M22, P0, S0",0.002293644325211693,0.8539940314913028
comfort,speed,"M22, M102, P22, S75, P0, S0",0.0015488347445886358,0.8808297530456803
comfort,speed,"P75, F51, M24, S24, M53, P0",0.0016231878141201583,0.8559344382765474
comfort,speed,"M51, M53, S102, P0, S0, G102",0.0015619425145171745,0.8495191892229721
comfort,speed,"P0, S24, M75, G75, S51, M24",0.0018312078442985081,0.8801201752196314
comfort,speed,"M24, G75, F53, P0, F22, S102",0.0020726030858222,0.8904568869267081
comfort,speed,"P102, S22, F24, M24, P0, F0",0.0016478966189850547,0.8633985591519223
comfort,speed,"P51, P0, G0, M24, P24, S0",0.0013572295597388965,0.8542466325317944
comfort,speed,"P75, S0, F51, P0, M24, S75",0.0016123089656005863,0.8383002207090363
comfort,speed,"F22, P0, P102, F75, F102, S0",0.0022473017191117603,0.862165147324318
comfort,speed,"G75, F0, P0, S24, M24, M102",0.0017386556698525135,0.8907755087516737
comfort,speed,"P22, S51, M24, S24, P0, S22",0.0016063856779862892,0.8801201752196314
comfort,speed,"M24, P0, P102, F75, M51, S0",0.001785772911774455,0.8514418452105698
comfort,speed,"F102, M0, P0, F0, M24, P22",0.0017460579683858308,0.8517592538365922
comfort,speed,"P0, F102, P22, S0, M0, S75",0.001849906739471764,0.8611947667807976
comfort,speed,"M22, G102, S22, S0, P0, S75",0.0016774173171906792,0.8808297530456803
comfort,speed,"S102, S75, S0, G102, P0, M51",0.0015110795381167532,0.8600899996899071
comfort,speed,"F75, S0, S75, S24, P0, G102",0.001629383575468548,0.8804710325653529
comfort,speed,"P0, F75, F24, S75, G102, S0",0.0016495827679908167,0.8804710325653529
comfort,speed,"P0, G24, P102, M24, G53, P75",0.0018892368849341044,0.9150054024798197
comfort,speed,"S0, S102, M75, M24, P0, P102",0.001771433261968086,0.8978436405541793
comfort,speed,"F75, S0, P0, M22, S53, G102",0.002162279732341106,0.879484125192758
comfort,speed,"S0, P0, F102, S75, P22, M102",0.001630255261702274,0.8611947667807976
comfort,speed,"F75, F0, M24, S53, P0, P75",0.0018632677259379836,0.8373366290958957
comfort,speed,"F51, P0, M24, S24, S53, P22",0.0019405001020102264,0.8675421630565433
comfort,speed,"M24, P0, M51, F0, F75, P75",0.0019435227244621275,0.8514418452105698
comfort,speed,"G102, S0, P0, S75, M51, S22",0.001600675613985043,0.9039369195055487
comfort,speed,"G22, P0, G0, S0, P24, M24",0.0014007753401814678,0.8749783088988435
comfort,speed,"P0, S75, S0, P22, S22, M102",0.001755545697280699,0.9038736195446243
comfort,speed,"P0, S24, M24, F22, P75, M53",0.0015522502003353148,0.8717716935439085
comfort,speed,"M0, F0, P0, G75, M75, M24",0.0019988390801685928,0.8517592538365922
comfort,speed,"G75, P0, M24, F0, F24, M75",0.001961665013936911,0.848806870457263
comfort,speed,"S0, M24, P75, M102, M22, P0",0.0018404669173644613,0.8512575186121867
comfort,speed,"M22, S22, S75, P102, S0, P0",0.0016721550754986248,0.8808297530456803
comfort,speed,"P0, F0, M24, G102, M0, F75",0.0019507119122957662,0.8517592538365922
comfort,speed,"P0, P102, M102, M53, S0, S102",0.0015914006991157032,0.8488110256367773
comfort,speed,"S75, F75, P0, G102, S0, M75",0.0017906068429187532,0.8804710325653529
comfort,speed,"S0, M22, M24, P75, P0, S102",0.0020294469909587,0.8975539008060128
comfort,speed,"S75, P0, G102, S22, S102, S0",0.0017514717301291807,0.8623913852209236
comfort,speed,"F0, M24, S22, F102, P0, P75",0.002132348319095758,0.8697041465755174
comfort,speed,"F22, P0, M24, F0, S22, P22",0.001500124241315982,0.8654002251789922
comfort,speed,"P75, M24, S24, S75, P0, F24",0.0014137921612007776,0.8727204887632235
comfort,speed,"P75, P0, S24, M24, F0, S75",0.0021112989069193597,0.8907755087516737
comfort,speed,"G75, M0, S24, M22, M24, P0",0.0018616092763391334,0.8819211952791263
comfort,speed,"P0, S0, S75, F51, P22, F22",0.0021326332619676794,0.8388431907882848
comfort,speed,"M51, F53, G75, P0, M24, S24",0.0019171769709118646,0.907441796817566
comfort,speed,"S22, M24, G102, F53, S24, P0",0.001759830331944932,0.907441796817566
comfort,speed,"P22, F0, S102, P0, F22, M24",0.0017561234911573902,0.8419712228966748
comfort,speed,"M24, P22, F0, M102, P0, S102",0.0021528447159204567,0.8754040647840583
comfort,speed,"P22, M102, P0, F75, S0, S75",0.0015518437505290942,0.8804710325653529
comfort,speed,"M0, S0, S75, P0, M75, G102",0.002128018215139526,0.8269636428808977
comfort,speed,"S0, M24, M22, G75, P0, F51",0.001678752476642461,0.8687364566996346
comfort,speed,"S102, S75, P0, S24, P102, S0",0.0017846831296474816,0.8512815936530522
comfort,speed,"F53, P0, S22, M24, P75, S53",0.001733373834582354,0.8869157060092052
comfort,speed,"F24, P22, P0, M24, S102, F53",0.002044449446513249,0.8915394369227446
comfort,speed,"S51, G75, F53, M24, P0, M22",0.0019840753973253515,0.89911528273033825
comfort,speed,"M102, P22, M24, S24, P0, F53",0.0017347519253287918,0.907441796817566
comfort,speed,"P102, S102, M53, P0, F51, S0",0.0016552433858208044,0.8667771683176859
